Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2021-01-01,159.7165985107422,159.97800089844017,156.31837930579243,156.76649261250722,20279389
2021-01-04,159.38050842285156,161.32234448879203,158.40959038988132,159.82862170688622,27927482
2021-01-05,157.9241485595703,159.26850044347174,157.28931243797095,158.67101597734901,18718244
2021-01-06,153.4056396484375,157.9615004743854,152.733463655021,157.92416065117507,50957586
2021-01-07,151.46377563476562,155.04871784024158,150.9409708234384,153.92842857889752,36298522
2021-01-08,150.4928741455078,153.85375413671485,149.55929571266552,152.62143344579331,58600546
2021-01-11,151.23973083496094,153.92843463608904,150.30615246872895,152.36002014038917,44625924
2021-01-12,154.18984985351562,154.52593193899682,150.56756738541873,151.61316530090303,36989137
2021-01-13,157.7747802734375,159.08179236043472,153.2935993566258,154.93669350306484,66387977
2021-01-14,159.940673828125,161.69579921320437,158.03617732890325,158.33491955718802,50164605
2021-01-15,162.70407104492188,163.18953604824767,157.7374370563878,160.5008204549724,60567280
2021-01-18,164.1231231689453,165.803557190015,160.27677826241498,163.1148532882028,70211602
2021-01-19,163.450927734375,165.579486863213,162.44266973578746,165.05669387124652,33009228
2021-01-20,162.5546875,163.56294541465226,161.09830443650287,163.18952357078066,46392916
2021-01-21,159.60459899902344,163.9363970104556,158.48429783959654,163.56296329064665,30116008
2021-01-22,157.364013671875,160.38879968065626,156.20637265307076,159.82865500015055,25663922
2021-01-25,155.19808959960938,158.70835218102644,154.48857385347588,158.33491848064696,25929487
2021-01-27,157.32664489746094,158.8203796631308,154.67529290918387,155.34746881968542,50338134
2021-01-28,154.3018798828125,157.58806840309313,153.66704370589417,156.2810680607777,22984352
2021-01-29,151.79986572265625,155.94495245527017,151.12768981561413,155.75824152808474,24679902
2021-02-01,161.28501892089844,162.77874183475117,150.71691539911896,152.3600094208445,59968324
2021-02-02,162.96546936035156,166.92384525764328,162.0692308517879,164.3098212056346,50324035
2021-02-03,161.8825225830078,165.80354689039115,161.09831535450613,165.43011318608674,55709225
2021-02-04,171.7410888671875,172.82403818656636,161.32234547480815,161.39703694016558,109894300
2021-02-05,175.02728271484375,178.38817390521962,169.7245672143905,173.38418877119267,130323308
2021-02-08,174.09373474121094,177.79070859261626,172.8987657271518,177.3799350352519,43093963
2021-02-09,171.03158569335938,178.64959549781003,170.4341012260203,175.2140243052343,73377134
2021-02-10,169.94862365722656,172.59998741408484,166.62508400673693,171.0315730505702,49104142
2021-02-11,169.1270751953125,171.2556341459263,167.67069213251756,171.0315715716119,45311749
2021-02-12,162.4053497314453,168.60430510172958,161.1730171542924,168.60430510172958,114826417
2021-02-15,163.26422119140625,165.05669831400414,162.44267410818455,163.15218989185317,33000365
2021-02-16,163.00279235839844,165.65415595607575,162.25593687427198,163.60028858082333,30271502
2021-02-17,162.62939453125,163.11485957923853,161.73316775283072,162.517363225166,20615018
2021-02-18,163.450927734375,164.75793980210452,162.74141196980412,162.96547456287928,24997592
2021-02-19,161.28501892089844,163.4882693910528,159.82863582523277,163.45091773774112,29208388
2021-02-22,158.44784545898438,162.23590335218623,157.64431729214076,162.23590335218623,53531490
2021-02-23,159.55747985839844,161.12627644748522,158.40958937991644,159.17485778338033,27703323
2021-02-24,159.8253173828125,160.55232598044495,158.02695003261485,160.01664054080564,13667471
2021-02-25,160.05491638183594,161.6237130772557,159.7870736351406,160.3227591285313,26953713
2021-02-26,155.9990234375,159.1748767767887,155.34854642960948,158.60091934234688,45101885
2021-03-01,158.33306884765625,158.98354582377254,156.15206708345988,157.22343807313032,16850430
2021-03-02,160.62884521484375,161.31758190344559,158.02694971049087,158.40958389898378,26590262
2021-03-03,160.66714477539062,162.23592945349318,159.78708477771534,162.23592945349318,21648963
2021-03-04,160.475830078125,161.7002524808171,158.86877340083234,159.78709323453046,25858155
2021-03-05,159.59576416015625,160.70539494264392,158.56265294792854,159.17487014358213,17990773
2021-03-08,159.17486572265625,161.31759553114463,158.94528276482325,160.47580752137623,23874105
2021-03-09,159.0218048095703,160.51406980529654,156.68775179096565,159.7105415670813,23463213
2021-03-10,158.02694702148438,160.093157052131,157.4912615920523,160.01663749176254,20358192
2021-03-12,157.03211975097656,159.1748616311007,155.7311658589829,159.1748616311007,31973696
2021-03-15,157.2234344482422,157.64432845209234,154.27717642129102,157.52954910017226,42699297
2021-03-16,159.06007385253906,159.8636020762639,156.8408002279453,157.95044310359938,50641203
2021-03-17,161.16456604003906,163.68994253721434,159.59578128749007,162.38898843603275,81604999
2021-03-18,166.55967712402344,167.6693079971668,162.15940129298986,163.0012015216271,95536034
2021-03-19,170.61557006835938,173.06441485092603,164.95262408787147,167.5927799425978,139352860
2021-03-22,172.9496307373047,173.25573329504596,169.50593451921034,170.8834081557618,47823778
2021-03-23,170.04161071777344,174.55666563993816,169.35287393733188,172.1843527576872,43165463
2021-03-24,165.2587127685547,170.50077637518305,164.72302725945815,169.12330281656764,28672557
2021-03-25,161.9298095703125,165.25870176077854,159.97839084670926,164.6464967207125,42248040
2021-03-26,161.39414978027344,164.11083736299213,160.97325571657072,163.95778607861988,27083832
2021-03-30,164.1873321533203,164.53170658620238,161.01149119696362,163.19249289174041,28862387
2021-03-31,167.2101593017578,167.82236443954616,162.7716235459279,163.80473487434085,37890481
2021-04-01,168.39625549316406,168.8171494213669,166.29178585214984,168.35799571606714,30182056
2021-04-05,162.6568145751953,168.35803191021654,161.08802998312458,166.52139244074635,32586507
2021-04-06,162.73333740234375,164.4934450785155,160.82017846651107,163.61338517707253,26663018
2021-04-07,163.61337280273438,164.68474366604548,162.5802738464796,162.77158487490803,15790468
2021-04-08,163.1925048828125,165.37350673784513,162.8864023377906,164.4169271896153,14660557
2021-04-09,163.07772827148438,165.25873032545175,162.65683420200963,163.57515404755284,16994483
2021-04-12,157.10865783691406,161.47066167751757,156.87908698463505,160.70540529206158,35840817
2021-04-13,159.7105255126953,160.4757938893212,157.6443154478615,158.40958382448738,21027436
2021-04-15,158.1800079345703,161.04974628472127,157.64432247240504,159.94011557786857,18205903
2021-04-16,159.13661193847656,160.13146345126276,158.02698106041427,159.17488385361776,13824608
2021-04-19,157.3382110595703,157.720845243291,155.92247791918837,156.87905731513345,16400507
2021-04-20,155.76947021484375,158.4096262051332,154.96594184242596,157.79740891469822,22187707
2021-04-22,157.56781005859375,157.873912586091,153.4736493414959,154.5832800987093,24030915
2021-04-23,157.14691162109375,158.4095936064564,156.30512363085197,156.30512363085197,20381213
2021-04-26,157.10865783691406,158.21830081757744,156.64950400564047,157.49129209299983,20652091
2021-04-27,157.1851806640625,158.3713431529424,156.91733791259657,157.10864896648013,11885588
2021-04-28,157.26173400878906,158.02699045637615,157.10867059255511,157.64435616922432,13197445
2021-04-29,156.34336853027344,158.83047248104873,156.15204537915966,158.4861102117847,13601150
2021-04-30,155.04244995117188,157.41477510181664,154.58329611236115,156.03730145866874,17130954
2021-05-03,153.77975463867188,154.46849140130257,153.05275809109358,153.97106569012468,21405441
2021-05-04,152.7466583251953,154.85114072995088,152.36403618498147,153.9710807033409,18962501
2021-05-05,154.12413024902344,154.5832840520117,152.6701250161551,154.16239003426043,14396547
2021-05-06,155.15721130371094,157.60605555511864,154.65978564658602,154.81284902317321,14872429
2021-05-07,157.14691162109375,157.98869961133553,155.31027225446243,155.31027225446243,20213092
