Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
2021-01-04,27.907108306884766,28.005664332295975,27.497712396175206,27.95259481336013,33565700
2021-01-05,28.195186614990234,28.33165185786716,27.74788451713156,27.838863273763234,29909400
2021-01-06,27.952587127685547,28.41505243017428,27.876774376357034,27.92226376239679,34962500
2021-01-07,28.096635818481445,28.16486845251184,27.80095914296898,28.0814726895779,27809500
2021-01-08,28.149703979492188,28.45295786686971,27.975332343534138,28.17244722572598,33462400
2021-01-11,28.634912490844727,28.680401875348178,28.164867085926332,28.2179365884782,47286900
2021-01-12,28.1876163482666,28.65008173384124,27.91468576713589,28.581849088558563,47831100
2021-01-13,27.945003509521484,28.18002474444823,27.77821200700259,28.051142504916882,31027900
2021-01-14,27.86161231994629,28.02082083910604,27.755473307173123,27.884355567805912,30272000
2021-01-15,27.82370376586914,27.884353386106582,27.59626262885455,27.808540637792042,34287800
2021-01-19,27.846450805664062,28.051148724485902,27.7630550359139,27.8691940548427,33451300
2021-01-20,27.67207145690918,27.9070955707023,27.641745205051247,27.891932444773335,35400100
2021-01-21,27.656917572021484,27.74031334646065,27.406733140775508,27.58868492857776,33829700
2021-01-22,27.70998764038086,27.922268586504245,27.482546455029414,27.535615968542366,26271200
2021-01-25,28.263416290283203,28.270999298580694,27.535603665519666,27.709975259448203,31728500
2021-01-26,28.28617286682129,28.506031023428832,28.172450836933212,28.255846606574956,27718700
2021-01-27,27.474956512451172,28.08146708723662,27.421884125841306,28.04356071857576,50561200
2021-01-28,27.482627868652344,27.842830557624623,27.46729978363934,27.5516027894442,39466700
2021-01-29,27.513280868530273,28.264339406428736,27.29869062660718,28.264339406428736,60251900
2021-02-01,27.436641693115234,27.735532021113922,27.375332280888028,27.536272776959155,40395800
2021-02-02,26.81586456298828,27.421307668012474,26.264065354832105,27.40597958739342,84062400
2021-02-03,26.70090675354004,27.045781275860488,26.654922509386445,26.815865902157718,38524200
2021-02-04,26.739233016967773,26.88484836931604,26.59362058815292,26.677923597715935,34284900
2021-02-05,26.762216567993164,26.884841220959245,26.654922920180482,26.762216567993164,31749600
