Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
2021-01-04,122.5578842163086,125.53963709375543,120.5785393339525,124.88551571248682,7486900
2021-01-05,122.92316436767578,123.33092245306932,121.39405534445524,122.38798593134545,4126000
2021-01-06,121.41954040527344,121.98871921049039,120.28120871963138,120.34917056148409,4843300
2021-01-07,121.02876281738281,121.6064189665338,119.90741199270926,121.3175908919583,4473200
2021-01-08,122.4814224243164,122.66831425269511,120.34068269226323,121.02877853202291,4312000
2021-01-11,120.70596313476562,122.59186215940983,120.36616688050744,122.35400218894985,3902700
2021-01-12,120.1452865600586,120.62950982850342,118.46327308065318,120.31519764804378,5150000
2021-01-13,121.1307144165039,121.68289953031064,119.78000681236087,119.88194309572377,4361600
2021-01-14,120.42562866210938,121.00329786491048,119.8394820519565,120.18776868519026,4724700
2021-01-15,120.11129760742188,121.13920253099259,119.380724089504,120.16226574270075,4309100
2021-01-19,120.6804428100586,121.12218817780594,120.15375488546249,120.95229010171613,5158600
2021-01-20,120.06031799316406,120.44259193360095,118.86251507905429,119.81395474634492,5019300
2021-01-21,118.59918975830078,119.60159771372349,117.86012582634012,119.1768459436504,5684100
2021-01-22,117.73269653320312,118.53972233138686,117.42687472982452,118.50574789207624,4014900
2021-01-25,119.08341217041016,119.21084549185481,116.87471051839933,117.28246862974957,3829000
2021-01-26,120.45964050292969,120.70599089957298,118.71815513388833,120.0433789776781,4242500
2021-01-27,117.26545715332031,120.90983441845925,116.84920873525827,119.36373183024402,6659800
2021-01-28,118.24237823486328,119.6015758734589,117.0275816538409,117.9365564977605,5514000
2021-01-29,116.01670837402344,117.62226959725288,115.5409754880628,117.32493816382694,6778100
2021-02-01,116.364990234375,117.19751302902074,115.44752486392953,116.364990234375,4185700
2021-02-02,117.55429077148438,118.5312145474825,116.04217567760537,116.76424582783194,3581600
2021-02-03,117.24847412109375,118.03850613677092,116.44144840631976,117.01910455166723,3609600
2021-02-04,118.65863800048828,118.72659983330803,117.01910253179243,117.01910253179243,3860300
2021-02-05,119.74604034423828,120.73145472794218,118.70114152061888,119.34677259129045,4437900
2021-02-08,119.27027130126953,120.4680741974688,118.50572343182787,119.94138624129313,4112200
2021-02-09,118.5906982421875,119.90741834676064,118.49725233517955,119.89043760904661,3179300
2021-02-10,116.97664642333984,119.8819472617092,116.1781109428577,119.8819472617092,6966600
2021-02-11,114.6574935913086,117.40988972162204,114.12230221425995,117.10406792936499,7528000
2021-02-12,113.72300720214844,115.19265730324663,113.36621735726912,114.90381631819865,5659300
2021-02-16,114.15628814697266,114.52156844176338,113.32376535729101,114.30919255993757,5180100
2021-02-17,114.22427368164062,114.74247145929684,113.71456627455662,113.88446442278536,3353000
