Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
2021-01-01,489.9598693847656,492.0547868824182,475.84416288477144,475.84416288477144,5035248
2021-01-04,493.3017578125,501.38213647611224,485.4707733641621,490.80781565975735,4936582
2021-01-05,493.20196533203125,500.1850029532798,488.413608854912,490.80778709347163,3654033
2021-01-06,489.7104797363281,499.43685422562186,483.0765996349205,494.7981278656078,3295461
2021-01-07,516.844482421875,522.6803428581909,492.603379921318,492.7031436836152,9879731
2021-01-08,516.7447509765625,525.3238865799598,512.8541773382474,521.7326346732474,3702267
2021-01-11,517.8920288085938,523.3287737504739,509.2629649881716,519.3384664831817,4148831
2021-01-12,524.1268310546875,535.299641566504,515.8468956002957,517.742315716006,4878024
2021-01-13,534.7510375976562,538.8910057200558,520.036779628842,527.817866580662,4948731
2021-01-14,530.8106079101562,539.6890660691545,527.1196223418555,533.6537384134853,3161306
2021-01-15,526.0222778320312,536.1975742084153,517.5428743329214,533.4043711155724,3376852
2021-01-18,506.619384765625,527.8178613553417,500.83342105034706,526.720551228518,5204588
2021-01-19,528.8154296875,530.7108499350271,511.05857508141065,511.05857508141065,4181185
2021-01-20,545.4251098632812,550.8120488834996,529.7132754227752,530.8605130860317,6681731
2021-01-21,535.5989379882812,551.6100313496951,530.2618662763114,550.0637996900582,4208383
2021-01-22,525.5234985351562,545.4251698597546,520.336086479751,532.7559310573021,4179558
2021-01-25,512.65478515625,533.1051112827874,507.76663406866106,528.9651428583645,3728411
2021-01-27,511.557373046875,520.2861700841465,505.82130642238224,511.85663391070165,2792007
2021-01-28,510.6097106933594,518.2411674164446,500.13515389283447,506.0707178136211,4197516
2021-01-29,505.4222717285156,523.927339345348,501.28233416197304,513.9515715013287,3822560
2021-02-01,535.8982543945312,538.1926687939592,495.6958921943484,509.26294238983536,4004036
2021-02-02,562.8328247070312,565.5262941581968,539.4895039799351,540.7364749399883,5144708
2021-02-03,565.2269897460938,575.2027577323449,556.9969811574365,566.6236216190712,6087209
2021-02-04,588.2711181640625,610.2178102646313,554.6527639961932,560.5883588099359,11184167
2021-02-05,593.9072875976562,606.3769968433218,587.1736446049969,593.5581600936785,4754950
2021-02-08,626.7775268554688,636.4540345424214,602.0874996533921,603.9330533705494,7085276
2021-02-09,628.32373046875,640.3445797590506,619.4952000404672,629.9198898997589,4510798
2021-02-10,649.1232299804688,653.3130646794699,620.5924972299408,631.5159752671476,5991927
2021-02-11,657.004150390625,659.3983594090432,643.7862558941503,652.415320807132,3688016
2021-02-12,717.2078857421875,722.6945583962053,653.612361797891,655.4079879435724,16810897
2021-02-15,761.6000366210938,786.040668750073,705.9352621537678,723.2431956534687,21579566
2021-02-16,778.3093872070312,801.0042581143921,754.417412030403,758.1583248173306,19426061
2021-02-17,783.5467529296875,800.0566377023273,780.3544948162662,785.2426457606231,8908279
2021-02-18,806.2415771484375,822.5020667144003,784.0953601425331,785.3423311351262,9694238
2021-02-19,780.00537109375,828.9863705588709,727.732319281223,811.0299870810614,20210882
2021-02-22,803.947265625,811.0300374147996,778.6586541252802,784.0954605264852,10890564
2021-02-23,797.71240234375,825.2953674388439,787.0881838719423,812.8256560340286,9753081
2021-02-24,803.2489013671875,810.0822785161953,793.5225269638095,804.0469506792434,4626257
2021-02-25,841.4560546875,860.3102810976417,807.0396541104772,812.0275382520747,12118095
2021-02-26,831.6300048828125,858.9137086721389,817.8633949887109,831.8793991071656,11355426
2021-03-01,849.4366455078125,858.8637584486798,834.4231268398232,838.7126949039265,5996840
2021-03-02,870.4356689453125,874.3761096832307,850.1848710525195,855.3224161887906,5116413
2021-03-03,913.1318969726562,942.610340040061,870.734883091167,878.3165032823279,11670544
2021-03-04,916.1746215820312,936.4254198615813,903.2061222745915,907.7949515207815,8141787
2021-03-05,907.6951904296875,931.7367679018007,886.1474941685543,915.775538473076,7109101
2021-03-08,907.9944458007812,924.1552026768683,902.9067674188561,915.8752662510944,3904469
2021-03-09,903.0065307617188,926.1503246792881,891.4346033593062,915.7755016132984,5561849
2021-03-10,895.9736328125,911.8849341610357,886.5465198167842,908.7924704168249,5465016
2021-03-12,891.9334106445312,921.5614543838697,887.145054084708,902.8070223403287,6049852
2021-03-15,894.0284423828125,901.809530133503,872.3810111745004,896.5722513357143,5234540
2021-03-16,895.6244506835938,902.2084941828479,885.8980767552187,898.5174477966798,2555026
2021-03-17,871.7823486328125,903.2060163462285,862.9038911779303,895.8239240205565,3886557
2021-03-18,868.9392700195312,888.8409395987733,855.6715105957887,873.8772874169757,4465851
2021-03-19,887.4942626953125,893.2303295423393,838.1640756334307,863.9015460043773,4794995
