Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2025-01-02,188.5582733154297,191.1164539742449,186.63716208422355,189.77266033181004,20370800
2025-01-03,190.90740966796875,192.32088844513342,189.10574139792004,190.48934425629204,18596200
2025-01-06,195.9640350341797,197.30782865396526,192.95794346331456,193.0873348986171,29563600
2025-01-07,194.59039306640625,200.0750314967655,193.70448930563006,196.20293323603758,26487200
2025-01-08,193.05747985839844,195.386708025345,191.49471256621632,191.68384065635297,24864800
2025-01-10,191.15625,195.61564455345277,189.4342154897214,193.40585949210492,26665200
2025-01-13,190.1309814453125,190.3001972959748,186.49778453538255,189.19532001022134,21823700
2025-01-14,188.78720092773438,191.09651654383717,187.44340746260227,190.3599316953501,17174900
2025-01-15,194.6501007080078,195.4563707355863,190.97707930364396,192.20141470890871,21776000
2025-01-16,192.0222625732422,194.5804279448186,191.92271668187493,193.2465980564925,17815400
2025-01-17,195.09800720214844,196.32234248434244,192.85836171130745,195.62556692490554,27735100
2025-01-21,197.13861083984375,201.3590893649602,196.95943127097462,198.1539212272468,29971300
2025-01-22,197.45712280273438,199.5574134711185,196.62099201618707,198.14394994474472,26200600
2025-01-23,197.0689239501953,199.3782549776066,194.30171827365388,197.22819130144518,26951400
2025-01-24,199.28866577148438,199.9754777209976,197.08882922694013,197.18837511510904,23877500
2025-01-27,190.92730712890625,195.97398278636885,189.85227535828872,191.5245520643281,41728900
2025-01-28,194.40126037597656,194.58042475121238,189.80251062684363,191.8629920734772,24157900
2025-01-29,194.51075744628906,195.88439657430914,192.5398581602494,194.66006109436606,18218300
2025-01-30,199.9456024169922,200.47316217097614,196.76033167919212,197.08881485992026,24354700
2025-01-31,203.08114624023438,204.53441911538957,200.87136100783613,201.0704376113212,32001100
2025-02-03,200.303955078125,202.8123625387659,199.17916555521708,199.76644678798675,27838300
2025-02-04,205.43028259277344,206.09719755510824,201.8767037764101,202.4540365472158,43856400
2025-02-05,190.4495391845703,191.86300280413045,187.16472209106553,190.19074112078758,70373900
2025-02-06,190.71829223632812,191.21599131294843,187.85154069465264,188.62795003909466,29297400
2025-02-07,184.48707580566406,190.3001969256679,182.39674895869484,190.17080550398342,49315000
2025-02-10,185.6118927001953,187.33392723255807,185.00469922620795,186.4878479252447,23105600
2025-02-11,184.46719360351562,186.07973375626966,183.43197101543439,184.17851963260873,21239500
2025-02-12,182.76504516601562,184.25814231125668,180.9932377687485,182.37684051579572,22072600
2025-02-13,185.28341674804688,185.42277188580212,182.2972222059454,183.47179995722882,21402500
2025-02-14,184.37759399414062,185.54220800020582,183.4717932262479,184.20837813225802,20448400
2025-02-18,182.92430114746094,185.10422527431422,180.90364435146645,184.74588137416617,29916700
2025-02-19,184.4174041748047,184.6065322377559,182.74512752374517,183.22292953180167,19549400
2025-02-20,183.710693359375,184.4572420256199,181.87916427677797,183.9495944004591,20441500
2025-02-21,178.83323669433594,184.48709094071828,178.255903940123,184.29796286054517,35199200
2025-02-24,178.42510986328125,182.27729565940143,178.06676593885823,181.15250613186586,29854200
2025-02-25,174.61273193359375,177.91746089820734,173.88609557732903,177.22067008112575,41913400
2025-02-26,171.93511962890625,175.26970953461128,170.79041782229913,174.26436286262216,35431300
2025-02-27,167.72459411621094,173.75670468511518,167.16717356296937,173.1893356179125,39991000
2025-02-28,169.4963836669922,169.82486685567105,166.00254187779413,167.90374066525882,48130600
2025-03-03,166.24143981933594,172.57217267061702,165.1664079930538,171.13879690224084,40770500
2025-03-04,170.13345336914062,172.49254217135646,165.03701959982106,165.47499722472898,45388000
2025-03-05,172.22378540039062,172.98028249678805,168.2820021982634,169.73529012314535,30954900
2025-03-06,171.55685424804688,174.0055248634503,169.7153618417849,169.74522256719945,28302000
2025-03-07,173.0599365234375,174.16482916403365,169.4864605302611,170.47189505527146,27385800
2025-03-10,165.2968292236328,167.87789100205225,163.12436954047675,167.6785699397653,43604000
2025-03-11,163.47315979003906,166.17380218640486,160.81238769070245,164.34016388069963,39587400
2025-03-12,166.53256225585938,167.06072965689114,162.96493090148982,166.0043948548276,28372400
2025-03-13,162.19760131835938,165.55596711984276,161.5498533800482,165.4662665449778,31756200
2025-03-14,164.91815185546875,165.91469633780176,161.88864811378173,162.70582188820455,31995900
2025-03-17,163.72227478027344,165.72533878055947,163.10442211068442,164.45972311944107,31184300
2025-03-18,160.11480712890625,163.68243835584954,156.17845929337233,163.11440067725707,42074800
2025-03-19,163.3236846923828,165.2968386316175,160.44367156873926,161.20103994792456,34275600
2025-03-20,162.23744201660156,164.3202162999389,160.40380384962694,161.01169658179438,28138500
2025-03-21,163.42333984375,163.67247597151626,160.33404577702316,160.65294731947398,36625800
2025-03-24,167.10057067871094,167.73837374209387,164.5693543966733,166.49269314529027,30879100
2025-03-25,169.97061157226562,170.0403769796432,167.73836183315652,168.39606958496637,24174400
2025-03-26,164.4896240234375,169.02390429945322,164.27038302856647,168.41601157841293,28901600
2025-03-27,161.6793975830078,164.84840203770966,161.44022141043914,164.06113851285755,24508300
2025-03-28,153.79672241210938,161.26084657481337,153.0991442674789,159.9354404969839,48669300
2025-03-31,154.1056365966797,155.0025205393741,150.13939385440554,152.58092477046202,54603500
2025-04-01,156.52725219726562,157.55369181763876,153.0891615011919,153.0891615011919,30672900
2025-04-02,156.49734497070312,157.86262130532444,154.1654344397735,154.61387643325034,25041700
2025-04-03,150.19920349121094,152.2520829364648,149.870341948127,150.58785527738945,46883400
2025-04-04,145.0968780517578,150.54797741159612,144.87763705619835,147.4985386204676,62259500
2025-04-07,146.24290466308594,152.3218321659185,140.04439668677543,141.06087632952463,76794100
2025-04-08,144.1999969482422,151.71395155845798,142.53576933287036,150.69747183435217,52200200
2025-04-09,158.1615753173828,158.9986690004619,143.41271451247957,143.92094670447867,70406200
2025-04-10,152.29193115234375,157.17499290712513,149.41190307502956,155.99906254121734,48022000
2025-04-11,156.5970001220703,157.1251674838408,152.29193584419684,152.37164602184413,33636200
2025-04-14,158.52032470703125,161.16116127961118,157.015532933999,159.44710369836886,30333000
2025-04-15,155.7698974609375,159.09835306326136,154.67370742979892,158.58016077482426,27551500
2025-04-16,152.80018615722656,155.35133791385522,150.98646767664792,152.5709851557027,28187400
2025-04-17,150.63768005371094,154.14550597318726,147.98686786207978,153.75685420118594,33046600
2025-04-21,147.1597137451172,148.43528939549356,145.5951469015095,148.3655391927389,26049100
2025-04-22,150.9465789794922,151.66409215206974,148.0266960287967,148.37549264543264,26971800
2025-04-23,154.81321716308594,156.98567719700944,153.27852988963238,155.07231329740588,31128800
2025-04-24,158.7296142578125,159.03854063446718,155.2516683139833,155.6104249592094,45894000
2025-04-25,161.40036010742188,165.52605388757996,160.4835257508864,164.49961422965615,56034000
2025-04-28,160.05502319335938,162.5862396977989,158.0519740918863,161.86872639451175,29745800
2025-04-29,159.60658264160156,160.18458031932272,156.97570557414937,159.76603342291708,26809000
2025-04-30,158.2512664794922,158.7196436016194,154.86300612354924,157.43409270690867,34981100
2025-05-01,160.7426300048828,161.39037784388623,158.36088927125815,159.8955611021286,30203200
2025-05-02,163.46319580078125,164.39995007912242,161.3106559960053,162.84534306658284,25715000
2025-05-05,163.64259338378906,164.81850869798296,162.15773647441492,162.4367677423953,21341800
2025-05-06,162.66595458984375,164.23053675483612,160.63301049910467,161.6096198520829,21277200
2025-05-07,150.85691833496094,164.42985019413678,147.32914212449143,163.5130310359637,127490100
2025-05-08,153.74688720703125,155.39117958130052,152.37165090458322,154.46440047734652,57498700
2025-05-09,152.22219848632812,154.51425427070677,151.67409587609725,153.63729009433737,32435300
2025-05-12,157.91246032714844,158.5502482480448,155.7100901217978,156.94581087118723,44138800
2025-05-13,158.97872924804688,160.01514395464716,155.6203794367127,158.24128090704517,42382100
2025-05-14,164.79855346679688,166.4229258122212,159.0584628171564,159.40725946266062,48755900
2025-05-15,163.3934326171875,165.63565760093152,161.80891540540173,165.26692581903856,33146700
2025-05-16,165.61573791503906,168.76482228008075,165.04770023388704,167.1504098009548,42846900
2025-05-19,165.9645233154297,166.06418385324469,163.6525478575402,163.94153908750272,30426100
