Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
2021-01-01,80.07532501220703,81.00501842145329,79.87321667665664,80.8029100859029,13493039
2021-01-04,80.07532501220703,80.84333422015574,79.6306842068534,80.64122588460535,22325584
2021-01-05,78.90309143066406,79.54984055898905,78.41803266834873,79.54984055898905,23510160
2021-01-06,79.1052017211914,80.03490130323472,78.6201429468644,79.2264679567374,21952878
2021-01-07,78.41802215576172,79.63067198291267,78.29675593947543,79.30729746210123,24999580
2021-01-08,80.964599609375,81.24755004261873,78.70098380771154,78.90309214115089,43240591
2021-01-11,80.03488159179688,81.85385617342862,79.79234918043714,81.44963959973268,22036573
2021-01-12,80.964599609375,81.65176670949742,79.46899917549518,80.03490004198262,24262426
2021-01-13,82.90484619140625,84.36002258531573,80.96460483166969,81.04544693668845,49236964
2021-01-14,82.62188720703125,83.95580348915831,82.21767052565076,83.83453725117275,29301114
2021-01-15,81.2071304321289,83.75369680888309,80.76249577450973,82.86442132578755,24067229
2021-01-18,78.8626708984375,81.57092122042576,78.25634592331221,81.20712253463664,23613664
2021-01-19,80.56038665771484,81.53050423582008,78.86267781210212,79.2264703619273,22934496
2021-01-20,79.46900939941406,80.60081127799853,79.22647690094159,80.51996916779359,25599184
2021-01-21,77.6904525756836,80.15617704197577,77.28623585451162,79.79237829220637,22667011
2021-01-22,76.03315734863281,78.01381654506956,75.10345778317719,77.85213234579766,26029669
2021-01-25,75.34598541259766,77.04370037421643,74.94176873942308,76.84159203762914,18599824
2021-01-27,73.80995178222656,75.26512780514022,73.40573519233016,75.18428572073208,22812859
2021-01-28,74.05248260498047,74.90133996328534,73.04194106788233,73.40573972195129,32227832
2021-01-29,71.9101333618164,74.86091588572712,71.26339047834604,74.37585718116034,36962884
2021-02-01,74.37586212158203,74.69923666872542,71.46550353300447,72.2335126855956,29033297
2021-02-02,76.11399841308594,77.08411593123711,75.10345676173816,75.10345676173816,29279584
2021-02-03,78.37760162353516,79.30730110057499,76.23525843156646,76.88200133500477,31420256
2021-02-04,80.07532501220703,81.00501842145329,78.41803419355107,78.6605666633543,39264443
2021-02-05,80.4391098022461,82.46019296310655,79.34772612895271,81.16670097372712,54911202
2021-02-08,81.08586883544922,81.61134558749855,77.69044500764737,77.77128711043518,53737961
2021-02-09,80.80290222167969,81.81344380107966,80.43910972023822,81.16670089097747,28074809
2021-02-10,80.72207641601562,81.24755937690043,79.75195877119566,80.8433426635825,19070866
2021-02-11,81.09712982177734,81.59721361029258,80.22197842269291,81.59721361029258,18452535
2021-02-12,79.971923828125,81.59720389594386,79.0134326637942,81.51385766759896,21660998
2021-02-15,79.34683227539062,80.59704500888256,79.18013978782268,80.38867621996724,12574055
2021-02-16,81.6805648803711,82.63906257676985,79.5968770007698,79.88859203213181,32865663
2021-02-17,82.80574798583984,83.47253059388403,80.8470828182116,81.55553536493966,28774857
2021-02-18,86.18132781982422,86.88978039297285,82.97244991162603,83.09746609125014,50705280
2021-02-19,86.84809875488281,88.97346270258349,84.51437240098076,86.38969128698369,61069583
2021-02-22,85.05613708496094,88.59840628438216,84.51437699444385,86.93145607288983,30636415
2021-02-23,86.18132781982422,86.80643415358662,83.80592502330921,85.13948393022024,31233104
2021-02-24,86.01464080810547,87.26485364751927,85.09781933098428,87.09816114582864,16153025
2021-02-25,90.01530456542969,91.84894711486521,85.8479293540672,86.34801310764871,68361756
