Fast_Window,Slow_Window,Macro_Window,Total_Return_Pct,CAGR,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_Pct
20,180,240,55.0,13.962414644786513,0.87,1.7229429342083165,-9.92%
20,190,150,95.65,20.800937509981466,1.53,2.5324255050854196,-10.19%
20,190,165,92.02,20.16562062553269,1.47,2.4851349846713977,-10.15%
20,190,180,83.92,18.71621811657027,1.34,2.3352042387629113,-10.07%
20,190,195,76.79,17.507794049986323,1.21,2.1908661100242366,-9.97%
20,190,210,63.32,15.174235694272099,0.98,1.8986138811693527,-9.98%
20,190,225,56.24,13.968709396427204,0.86,1.7440648374682453,-9.84%
20,190,240,54.35,13.819680711374293,0.85,1.706368556799628,-9.81%
20,200,150,92.44,20.490247305542965,1.5,2.5192964877295347,-10.04%
20,200,165,88.69,19.816968267907818,1.44,2.4656126278990342,-9.87%
20,200,180,81.53,18.50439620466919,1.32,2.3556891396882467,-9.82%
20,200,195,76.98,17.65092953511944,1.23,2.2544967292628173,-9.94%
20,200,210,66.02,15.719406597153007,1.04,2.0063681576556407,-9.97%
20,200,225,58.58,14.466246536648676,0.92,1.8425068518084808,-9.83%
20,200,240,56.33,14.253166302681208,0.9,1.7997379637985187,-9.81%
20,210,150,88.1,19.956551751271824,1.46,2.467765161643417,-9.95%
20,210,165,84.43,19.27776452565748,1.39,2.410991250517744,-9.77%
20,210,180,78.11,18.085950982035158,1.28,2.318734322138789,-9.79%
20,210,195,73.64,17.224701579772695,1.2,2.2158699603137673,-9.92%
20,210,210,68.67,16.248377302893925,1.1,2.088908838446754,-9.95%
20,210,225,61.54,15.088228901805367,0.99,1.9367350837645227,-9.81%
20,210,240,59.77,14.997218618586228,0.98,1.9080281969360569,-9.79%
