Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
2021-01-04,26.464048385620117,26.9399244946401,26.217296752254725,26.842986052807625,51483900
2021-01-05,26.666736602783203,26.913488238701817,26.358297478099438,26.587423636982862,48507000
2021-01-06,28.332304000854492,28.746490898352842,27.63611286438884,28.111988924536583,107002800
2021-01-07,28.957992553710938,29.62774378094793,28.940367079084236,29.354557328522898,74358500
2021-01-08,28.667179107666016,29.08136938372877,28.297054201860306,29.010867480690106,44641400
2021-01-11,29.143051147460938,29.195927564360684,28.11198454992165,28.279423175055737,51868200
2021-01-12,29.662992477416992,29.936182270809915,29.25761667693611,29.451490159674844,68166200
2021-01-13,29.486743927001953,29.680620790002564,29.160681044268248,29.460307395398456,43172800
2021-01-14,29.953813552856445,30.288687525124892,29.45149587102188,29.504372301140243,48483500
2021-01-15,29.090181350708008,29.636561031201452,28.81699487217716,29.336934657346163,57684300
2021-01-19,28.878681182861328,29.61011993055639,28.37636689445072,28.640742304922238,78130200
2021-01-20,28.499740600585938,28.89630537960045,28.341114688980134,28.869865486522425,53920000
2021-01-21,27.99742889404297,28.62311817940466,27.962177941193207,28.499743206146398,49626600
2021-01-22,27.803552627563477,27.97980403397898,27.539177198798207,27.636115640412534,45314500
2021-01-25,27.459857940673828,27.583232888374493,26.939918259853037,27.556796360071548,48078400
2021-01-26,27.265987396240234,27.697801467114665,27.23954918260625,27.67136325348068,36373000
2021-01-27,26.287799835205078,26.81655243223704,26.146799366777643,26.71080124048738,63809200
2021-01-28,26.71961212158203,27.098551484448187,26.367110975029114,26.807737828434774,51223300
2021-01-29,26.129169464111328,26.87823537634498,26.076294717617742,26.790109678283745,64019100
2021-02-01,26.402360916137695,26.4728628280871,26.058672499674824,26.323049626910805,40985300
2021-02-02,27.345298767089844,27.495111940593468,26.913484721310642,26.948733989916196,53527000
2021-02-03,27.829988479614258,27.962176182772243,27.213110290399875,27.239548503374607,49404900
2021-02-04,28.6407470703125,28.667183607243576,28.00624497109451,28.02386876876251,51751900
2021-02-05,28.526180267333984,29.00205805445634,28.48211825631509,28.984432577705594,42008800
2021-02-08,29.160690307617188,29.328127330487675,28.55262635556646,28.579062895567933,46014100
2021-02-09,29.03730583190918,29.098993312931558,28.72005400852805,29.054931306732087,35868600
2021-02-10,29.06374168395996,29.45149203585399,28.957992199209862,29.18711664312099,45031900
2021-02-11,28.975614547729492,29.354553802395817,28.68479929389551,29.054927493164655,29479900
2021-02-12,29.407438278198242,29.477940195614718,29.002062338202872,29.08137531443818,37468300
2021-02-16,30.200565338134766,30.456129723326317,29.69825098749822,29.945000952943218,52802600
2021-02-17,30.32394027709961,30.45612967937791,29.77756391366719,29.997877342986925,45455300
2021-02-18,30.130067825317383,30.535447149930903,29.98025628491853,30.01550724561825,37541700
2021-02-19,30.43850326538086,30.60594025629592,30.12125139904408,30.138876876253462,54514100
2021-02-22,30.976064682006836,31.0641886953215,30.323935553645214,30.359186503657327,56783400
2021-02-23,31.302122116088867,31.628184942649106,30.96724487270225,31.213994756400265,67440700
2021-02-24,32.06000518798828,32.18338014748981,31.37262513092684,31.496003452143878,58139500
2021-02-25,31.663448333740234,32.63282613938164,31.513633444233406,32.57113864420717,74762000
2021-02-26,30.58831024169922,31.751564671236032,30.561873710664692,31.48718927574413,70933300
2021-03-01,31.54006576538086,31.76919021216142,31.05537697901447,31.302126900426693,45901700
2021-03-02,31.310943603515625,31.67225749433543,31.284507067658325,31.416696470377147,41167400
2021-03-03,32.095252990722656,32.579945137327115,31.5841276748246,31.69869157872343,66047000
2021-03-04,32.325523376464844,32.65320581816095,31.811855903912768,32.00669575604125,96512800
2021-03-05,32.70634078979492,33.299711714814734,32.03325959122688,32.794902505095145,74292300
2021-03-08,32.88346481323242,33.41484181684627,32.60891811359813,33.104872461140296,65335500
2021-03-09,32.166107177734375,32.91003711067724,31.714437001282267,32.36980183600988,63946000
2021-03-10,33.09602355957031,33.23772435889682,32.210392719176255,32.360951718818285,53365600
2021-03-11,32.980892181396484,33.46798844132584,32.63549333464073,33.00746002406486,45834000
2021-03-12,33.600826263427734,33.813379109842884,33.28200206142433,33.583113244692065,46069600
2021-03-15,33.432559967041016,33.71596152960116,32.96317676250323,33.680535489677865,50131600
2021-03-16,33.33513641357422,33.40598848569931,32.74176551238395,33.140296593642965,50300400
2021-03-17,33.60969161987305,33.97280013525345,33.06060143577884,33.6539724869363,63796000
2021-03-18,34.4864616394043,35.398663647595995,34.02593322462312,34.10564013061243,95439700
2021-03-19,34.12335205078125,34.468747506119655,33.23772129210298,33.91080256060987,106252700
2021-03-22,33.352848052978516,33.99050316209612,33.12258558491528,33.72481465943465,54701300
2021-03-23,32.67977523803711,33.49455388674402,32.57349711814333,33.08716456239056,49838000
2021-03-24,32.67977523803711,33.467986045977135,32.6709170388394,32.9543186017299,43896800
2021-03-25,33.352848052978516,33.432554941618214,32.4406496217562,32.65319907252033,47517900
2021-03-26,34.25619888305664,34.327047588769375,33.72482176576452,33.96393910365665,66846000
2021-03-29,33.928504943847656,34.21190642749893,33.52997055170924,33.69823912687338,45680000
2021-03-30,34.530738830566406,34.94698291826018,34.2119112717115,34.2119112717115,56705900
2021-03-31,34.265052795410156,34.53074472542148,34.06135812657118,34.203058912651045,49270000
2021-04-01,34.97355651855469,35.00012435746666,34.29162049970678,34.38904041360118,65587000
2021-04-05,35.248104095458984,35.673206461158635,35.07097726514748,35.4252309257705,50328500
2021-04-06,35.15068054199219,35.558073223185964,34.94698589060177,35.008979768050466,42590100
2021-04-07,35.46950149536133,35.55806657402181,35.06211226876005,35.221526031936605,43136400
2021-04-08,35.159542083740234,35.29238467158419,34.73443972149573,35.24810380896953,45285900
2021-04-09,35.41637420654297,35.584642828193914,34.991268485211855,35.34552212685008,45872900
2021-04-12,35.47836685180664,35.7617684038847,35.292381838294865,35.41637297344038,45544600
2021-04-13,34.82300567626953,35.26582111302618,34.716730917403765,35.25696629079306,46770400
2021-04-14,35.3189582824707,35.717492829804144,34.468750122021525,34.521889187803815,52023800
2021-04-15,34.3093376159668,35.283530114431414,33.69825022070716,35.18611018890229,118128900
2021-04-16,34.672447204589844,34.91156454781519,34.45989432588428,34.81414799758909,60633400
2021-04-19,34.69014358520508,34.92040939730425,34.56615586103419,34.88498336799482,42321100
2021-04-20,33.724822998046875,34.539601724788035,33.55655098130561,34.539601724788035,50834100
2021-04-21,34.291622161865234,34.34475784226473,33.13144471588931,33.432559292334275,37851800
2021-04-22,33.97279357910156,34.33590202440841,33.80452158695571,34.31818900531869,48093400
2021-04-23,34.699012756347656,34.8407135399904,33.84880805449117,33.93736977736295,48674100
2021-04-26,34.9027099609375,35.29238629970163,34.78757701009746,34.84957089630054,34699800
2021-04-27,35.3189582824707,35.35438094791207,34.99127244443349,35.13297324143944,34304800
2021-04-28,35.4517936706543,35.620065655542255,35.31895110083058,35.36323195743849,34084400
2021-04-29,36.408287048339844,36.42600007185108,35.83262560867304,35.91233252526669,44008700
2021-04-30,35.89461898803711,36.22230485068444,35.84148329667767,36.16916578091126,39203400
2021-05-03,35.921180725097656,36.355137855852774,35.797189595040486,36.19572406704926,41940500
2021-05-04,36.31086349487305,36.381715581867354,35.23039281710403,35.63778556049439,53880000
2021-05-05,36.656246185302734,36.806805128436004,36.09829801931143,36.4879776050124,37471100
2021-05-06,37.20534133911133,37.24962557341212,36.523408725927396,36.73595818555511,39044400
2021-05-07,37.355892181396484,37.41788604184374,36.40826788208902,36.42598089627567,39249200
2021-05-10,37.24077606201172,38.028986967281206,37.223063039842195,37.63931061479223,41271500
2021-05-11,36.815670013427734,37.497606096452174,36.61197534630301,36.79795699301517,42964700
2021-05-12,36.47027587890625,37.6924473042188,36.34628810995242,37.53303349316006,47533000
2021-05-13,37.054786682128906,37.27619434553111,36.11601697307495,36.186869047001814,42026100
2021-05-14,37.515316009521484,37.621590744781095,37.125636349548046,37.249627482166,30932600
2021-05-17,37.85185241699219,37.94926894277455,37.33818505975088,37.40903712767901,32656400
2021-05-18,37.33819580078125,38.03784496998226,37.320482778703735,37.8164372616336,37880300
2021-05-19,37.169925689697266,37.19649353255681,36.58540949789362,36.88652410448419,42672800
2021-05-20,37.081356048583984,37.31162191992157,36.71824760077899,37.10792726660784,36871100
2021-05-21,37.55075454711914,37.727878038707495,37.099080859692315,37.21421383195598,40243800
2021-05-24,37.75443649291992,37.887279066670786,37.417895891607834,37.71015563500296,31390800
2021-05-25,37.20534133911133,38.31237962837617,37.13449264537301,37.80757043874442,52657700
2021-05-26,37.231910705566406,37.41789231810364,36.8953701363948,37.21419768840868,41332800
2021-05-27,37.6835823059082,37.94927081693488,37.302760868018645,37.62158843261574,52981100
2021-05-28,37.54188537597656,37.825286933806545,37.240770798480575,37.781006073848054,38509700
2021-06-01,38.01127624511719,38.33010390663338,37.878433638427936,38.03784746918603,42890700
2021-06-02,38.02897644042969,38.23267107137396,37.727861903726726,38.170677200147985,34180500
2021-06-03,38.46477127075195,38.67821889310622,37.9578369843748,38.03787941867829,46981200
2021-06-04,38.48255920410156,38.58928131992848,38.09124251764625,38.45587952330355,37192600
