Price,Close,High,Low,Open,Volume
Ticker,LMT,LMT,LMT,LMT,LMT
2021-01-04,298.82489013671875,307.7903269355657,295.7294659227453,307.7903269355657,1887200
2021-01-05,302.4232482910156,304.5041965185218,297.6630491215577,298.8249381221019,1479100
2021-01-06,301.7641906738281,305.13708130455643,297.21210606447164,297.40286114462447,1897500
2021-01-07,297.0126647949219,301.6081183578302,295.96352510944905,298.58204800119177,2048900
2021-01-08,291.4201354980469,297.8103911858413,290.47503917340526,296.4317629805006,3226300
2021-01-11,292.7901306152344,293.9346613107267,289.0097447225168,290.4664057200397,3196400
2021-01-12,296.4057312011719,297.7236584996103,291.01259392757936,291.7842668611903,3002200
2021-01-13,299.5618896484375,301.04458792609745,294.08206606962057,296.02428068182456,1648100
2021-01-14,301.252685546875,307.62561054661916,300.7411210177378,301.7382392172659,1965600
2021-01-15,301.105224609375,303.9058501004847,298.51271241545237,300.94915948199935,1853100
2021-01-19,296.102294921875,304.3133903665695,296.0849631712997,304.1139561618579,2017200
2021-01-20,296.249755859375,298.0792481200397,294.1254385659026,297.0040972734194,1780000
2021-01-21,294.51556396484375,297.9317708929798,293.8999296331756,296.2496915140659,1661800
2021-01-22,294.6976318359375,296.39706937840003,292.38255997875433,293.70916645896233,1557600
2021-01-25,297.8451232910156,300.7758034529486,292.98088114171463,294.2467870034922,1976600
2021-01-26,286.7293395996094,298.25262529081743,286.7293395996094,293.93463789849625,3542400
2021-01-27,288.3074035644531,291.0993501650071,285.84494545413355,288.1079693570249,2666300
2021-01-28,284.3362121582031,290.1888925318627,283.68591433890765,287.9865696355425,1837800
2021-01-29,279.0384521484375,285.24663154618185,278.9517404844784,283.6165475222168,2101100
2021-02-01,280.95465087890625,282.35928984532785,277.29564099050776,281.69166031926005,1615500
2021-02-02,288.47216796875,290.63982770262794,283.26110550108666,283.90272431489365,2065400
2021-02-03,288.2033996582031,289.0791162563061,284.65708480970744,287.5877652006879,2683100
2021-02-04,292.3999938964844,293.43180214387695,288.0213049451001,289.5906886234315,2174100
2021-02-05,292.2351379394531,296.0328809333197,291.7669161627714,294.4461396470526,1454700
2021-02-08,292.9288330078125,294.36816210087835,290.63979831981084,293.9433093034105,1549900
2021-02-09,296.8306579589844,298.7121983002376,291.827708687308,293.5358256610085,1677500
2021-02-10,296.7005920410156,298.04453047448555,294.06471042947584,297.5936667814772,1728900
2021-02-11,294.0560607910156,298.7988748740739,293.09360611213214,295.47803181316175,1181600
2021-02-12,292.83343505859375,295.35659361924377,291.8189588795076,293.41435292383954,1207300
2021-02-16,290.4924621582031,294.8017714642107,289.44332208639844,294.151473438922,1668400
2021-02-17,292.2005615234375,294.1687872339626,288.55022957334046,290.20632495191666,2010900
2021-02-18,292.998291015625,294.4375940315841,290.7092292568907,292.0965370081817,1296200
2021-02-19,290.83056640625,294.0126758980319,290.68315390996105,293.99534414698735,1849200
2021-02-22,295.20928955078125,297.88851421184586,288.91439626397863,289.4259608632731,1657200
2021-02-23,300.20355224609375,301.2787030455562,293.35372607078256,299.2497766365588,2400000
2021-02-24,300.4636535644531,303.7324749563556,298.7988792262369,301.1139514923877,2068700
2021-02-25,296.26702880859375,302.6919746739923,295.3826332677854,299.8306482878118,1568000
2021-02-26,288.5434265136719,295.97872515845086,288.324998484517,295.3146954174749,2024000
2021-03-01,291.3568115234375,295.0700884132381,290.7889039200665,291.81987792785765,1654500
2021-03-02,295.8301696777344,297.07085256209257,290.65780910080485,291.18201501742993,2076300
2021-03-03,297.857177734375,302.5926821069242,295.83015938204824,296.7213360728722,4052300
2021-03-04,295.53326416015625,300.8629159418823,291.9510374436787,297.4816527068009,2196700
2021-03-05,297.4378662109375,298.0844314318297,292.80720177478133,295.725397601436,1451300
2021-03-08,298.32904052734375,302.356840959645,295.6991582802979,300.12013986693995,1599100
2021-03-09,294.87786865234375,299.55223427332663,294.6769052466695,298.2940865673235,1448800
2021-03-10,297.7960510253906,299.84927994521126,293.2964387097704,296.5466490290923,1760100
2021-03-11,296.8262023925781,300.2336740324453,295.71657103168985,297.93580708989083,1673500
2021-03-12,297.2281494140625,300.25118609885885,295.85641488866463,296.74761837925473,2151900
2021-03-15,302.66259765625,302.8635610287727,299.3337568434635,300.88896324244627,2055800
2021-03-16,303.29168701171875,304.92552438047903,299.07164261662626,302.74998977326106,1687700
2021-03-17,306.6903991699219,310.64831375411865,303.29167310531744,303.9032555520984,2083000
2021-03-18,313.1820983886719,313.6626293559595,308.0184569174725,309.1804822246172,2272200
2021-03-19,310.2289733886719,314.0383454891146,305.8866230221671,314.0383454891146,5739100
2021-03-22,312.49188232421875,313.11221046815365,307.5466684892229,307.5466684892229,2190900
2021-03-23,308.953369140625,313.881118920951,308.13210417415195,312.01136194848397,1474600
2021-03-24,311.14630126953125,316.8778496371592,310.1590024811329,310.1590024811329,1592300
2021-03-25,315.60223388671875,316.1002561010128,309.4862501932875,309.9667811037708,1598100
2021-03-26,318.6515808105469,319.12339288184234,314.3179756036763,316.554676785518,2010500
2021-03-29,325.711181640625,326.9780483446776,318.9049560712739,318.9049560712739,2245500
2021-03-30,323.7452697753906,326.88189282850465,322.05898525820567,326.1130219599888,1518600
2021-03-31,322.8366394042969,325.5538713921048,320.98437391258824,323.9287795917268,1375500
2021-04-01,324.1646728515625,325.88588685656555,321.82313068479476,322.3910382505556,1261600
2021-04-05,330.9184875488281,332.3601073103843,325.0733509426021,325.0733509426021,1489300
2021-04-06,331.1107177734375,332.09801683835116,328.79538574627486,328.96139319950356,1035700
2021-04-07,332.1766357421875,332.3601078341271,328.5769458278992,330.90974241615646,976900
2021-04-08,337.2702941894531,338.4935123114208,330.53398218422103,331.6610781218288,1863400
2021-04-09,337.4538879394531,340.9749471989137,335.20844108415633,338.0217955625439,1400900
2021-04-12,338.8692321777344,339.62061176051645,335.7588193370722,338.2401584198714,1067400
2021-04-13,338.22271728515625,339.17508704806903,335.80254408760027,337.74218624010297,1124300
2021-04-14,339.585693359375,341.83111319020753,338.1265824216024,338.47606192859917,1078800
2021-04-15,341.2981872558594,342.4951686556516,338.7382170118504,339.5857188783833,1289400
2021-04-16,342.3292236328125,344.5397147466314,340.5730533287154,343.2116816126558,1499500
2021-04-19,342.2592468261719,342.8359000055576,337.7945641784518,342.49513949173,1317600
2021-04-20,338.4149169921875,342.05830840758404,336.0471645198426,339.00031586754176,1370100
2021-04-21,338.3363342285156,341.5254053762322,336.33555230832604,338.5809725999773,1358500
2021-04-22,332.0893249511719,337.925717068177,330.612748941964,337.925717068177,1670500
2021-04-23,329.64288330078125,330.77869849499416,326.17424480132206,330.77869849499416,1298000
2021-04-26,325.0034484863281,327.9128981541472,323.9025626675748,327.0129757246581,1518100
2021-04-27,326.08685302734375,326.9780298305774,323.3958313097733,324.58406704741816,1564900
2021-04-28,325.84222412109375,326.6635157073595,324.1035454068148,326.29654485800637,1110400
2021-04-29,332.31640625,333.7405612549529,327.5022439933112,327.6420411304895,1385600
2021-04-30,332.4999084472656,333.7580561322642,329.9137278341374,331.01458706082616,1103700
2021-05-03,336.6500244140625,337.5936484621466,331.1893235085068,331.80965166557587,1347400
2021-05-04,338.5460205078125,340.87881720294104,335.9773044486596,338.3450570983808,1509600
2021-05-05,337.5761413574219,338.54597565792534,333.50463975313914,337.54993106084487,1079300
2021-05-06,338.42364501953125,340.1361132869602,337.25287399338043,338.99155255753,1079500
2021-05-07,341.0448913574219,343.0194898925848,337.15688721728674,338.12669517236054,1203700
2021-05-10,343.4912109375,346.85498141829436,341.87483811087077,341.9359776976717,1578600
2021-05-11,338.8430480957031,342.2155641532225,335.8636865025281,341.64765659567286,1353200
2021-05-12,332.5522766113281,341.053504467107,332.185332481482,338.97406551939304,1633700
2021-05-13,338.7994079589844,341.07981092022857,332.8407103551263,333.5658798299811,1105800
2021-05-14,341.4292297363281,342.5825361628652,339.51579801253024,340.8962781283006,799800
2021-05-17,341.7262878417969,342.5213690886196,339.62938403905764,340.4244652858804,979100
2021-05-18,338.31890869140625,344.3912203949915,338.19657615974245,341.85743316331167,1171800
2021-05-19,336.8509826660156,337.0169901040976,333.1901267017085,336.3791706491733,995000
2021-05-20,339.2799072265625,340.34583711214486,337.3140548963672,337.9431287085729,1094700
